,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
471083,2020-01-20,Gyeongsangbuk-do,Andong,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
471056,2020-01-20,Gyeonggi-do,Ansan,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
471057,2020-01-20,Gyeonggi-do,Anseong,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
471058,2020-01-20,Gyeonggi-do,Anyang,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
471017,2020-01-20,Chungcheongnam-do,Asan,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
471084,2020-01-20,Gyeongsangbuk-do,Bonghwa,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
471059,2020-01-20,Gyeonggi-do,Bucheon,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470820,2020-01-20,Busan,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470821,2020-01-20,Busan,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470822,2020-01-20,Busan,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470823,2020-01-20,Busan,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470824,2020-01-20,Busan,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470859,2020-01-20,Daegu,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470860,2020-01-20,Daegu,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470861,2020-01-20,Daegu,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470862,2020-01-20,Daegu,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470863,2020-01-20,Daegu,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470890,2020-01-20,Gwangju,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470891,2020-01-20,Gwangju,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470892,2020-01-20,Gwangju,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470893,2020-01-20,Gwangju,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470894,2020-01-20,Gwangju,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470913,2020-01-20,Ulsan,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470914,2020-01-20,Ulsan,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470915,2020-01-20,Ulsan,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
470916,2020-01-20,Ulsan,Buk,female,70.0,0.0,0.0,0.0,0.0,0.0,0.0
