,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
571973,2020-01-20,Gyeongsangbuk-do,Andong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571946,2020-01-20,Gyeonggi-do,Ansan,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571947,2020-01-20,Gyeonggi-do,Anseong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571948,2020-01-20,Gyeonggi-do,Anyang,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571907,2020-01-20,Chungcheongnam-do,Asan,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571974,2020-01-20,Gyeongsangbuk-do,Bonghwa,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571949,2020-01-20,Gyeonggi-do,Bucheon,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571710,2020-01-20,Busan,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571711,2020-01-20,Busan,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571712,2020-01-20,Busan,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571713,2020-01-20,Busan,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571714,2020-01-20,Busan,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571749,2020-01-20,Daegu,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571750,2020-01-20,Daegu,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571751,2020-01-20,Daegu,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571752,2020-01-20,Daegu,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571753,2020-01-20,Daegu,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571780,2020-01-20,Gwangju,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571781,2020-01-20,Gwangju,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571782,2020-01-20,Gwangju,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571783,2020-01-20,Gwangju,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571784,2020-01-20,Gwangju,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571803,2020-01-20,Ulsan,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571804,2020-01-20,Ulsan,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571805,2020-01-20,Ulsan,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571806,2020-01-20,Ulsan,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571807,2020-01-20,Ulsan,Buk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571862,2020-01-20,Incheon,Bupyeong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571715,2020-01-20,Busan,Busan,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571716,2020-01-20,Busan,Busanjin,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571908,2020-01-20,Chungcheongnam-do,Buyeo,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571930,2020-01-20,Gyeongsangnam-do,Changnyeong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571931,2020-01-20,Gyeongsangnam-do,Changwon,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571909,2020-01-20,Chungcheongnam-do,Cheonan,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571975,2020-01-20,Gyeongsangbuk-do,Cheongdo,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571900,2020-01-20,Chungcheongbuk-do,Cheongju,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571976,2020-01-20,Gyeongsangbuk-do,Cheongsong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571916,2020-01-20,Gangwon-do,Cheorwon,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571977,2020-01-20,Gyeongsangbuk-do,Chilgok,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571917,2020-01-20,Gangwon-do,Chuncheon,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571901,2020-01-20,Chungcheongbuk-do,Chungju,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571843,2020-01-20,Daejeon,Daedeok,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571776,2020-01-20,Daegu,Daegu,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571777,2020-01-20,Daegu,Dalseo,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571778,2020-01-20,Daegu,Dalseong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571902,2020-01-20,Chungcheongbuk-do,Danyang,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571877,2020-01-20,Seoul,Dobong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571717,2020-01-20,Busan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571718,2020-01-20,Busan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571719,2020-01-20,Busan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571720,2020-01-20,Busan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571721,2020-01-20,Busan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571722,2020-01-20,Busan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571754,2020-01-20,Daegu,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571755,2020-01-20,Daegu,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571756,2020-01-20,Daegu,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571757,2020-01-20,Daegu,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571758,2020-01-20,Daegu,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571759,2020-01-20,Daegu,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571785,2020-01-20,Gwangju,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571786,2020-01-20,Gwangju,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571787,2020-01-20,Gwangju,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571788,2020-01-20,Gwangju,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571789,2020-01-20,Gwangju,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571790,2020-01-20,Gwangju,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571808,2020-01-20,Ulsan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571809,2020-01-20,Ulsan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571810,2020-01-20,Ulsan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571811,2020-01-20,Ulsan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571812,2020-01-20,Ulsan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571813,2020-01-20,Ulsan,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571826,2020-01-20,Daejeon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571827,2020-01-20,Daejeon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571828,2020-01-20,Daejeon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571829,2020-01-20,Daejeon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571830,2020-01-20,Daejeon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571831,2020-01-20,Daejeon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571845,2020-01-20,Incheon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571846,2020-01-20,Incheon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571847,2020-01-20,Incheon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571848,2020-01-20,Incheon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571849,2020-01-20,Incheon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571850,2020-01-20,Incheon,Dong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571878,2020-01-20,Seoul,Dongdaemun,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571950,2020-01-20,Gyeonggi-do,Dongducheon,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571879,2020-01-20,Seoul,Dongjak,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571723,2020-01-20,Busan,Dongnae,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571903,2020-01-20,Chungcheongbuk-do,Eumseong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571880,2020-01-20,Seoul,Eunpyeong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571881,2020-01-20,Seoul,Gangbuk,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571882,2020-01-20,Seoul,Gangdong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571863,2020-01-20,Incheon,Ganghwa,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571883,2020-01-20,Seoul,Gangnam,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571918,2020-01-20,Gangwon-do,Gangneung,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571724,2020-01-20,Busan,Gangseo,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571725,2020-01-20,Busan,Gangseo,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571869,2020-01-20,Seoul,Gangseo,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571870,2020-01-20,Seoul,Gangseo,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571951,2020-01-20,Gyeonggi-do,Gapyeong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571932,2020-01-20,Gyeongsangnam-do,Geochang,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571933,2020-01-20,Gyeongsangnam-do,Geoje,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571884,2020-01-20,Seoul,Geumcheon,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571726,2020-01-20,Busan,Geumjeong,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571727,2020-01-20,Busan,Gijang,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571978,2020-01-20,Gyeongsangbuk-do,Gimcheon,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571934,2020-01-20,Gyeongsangnam-do,Gimhae,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571993,2020-01-20,Jeollabuk-do,Gimje,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
571952,2020-01-20,Gyeonggi-do,Gimpo,male,80.0,0.0,0.0,0.0,0.0,0.0,0.0
