,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
790730,2020-01-20,Gyeongsangbuk-do,Andong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790703,2020-01-20,Gyeonggi-do,Ansan,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790704,2020-01-20,Gyeonggi-do,Anseong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790705,2020-01-20,Gyeonggi-do,Anyang,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790682,2020-01-20,Chungcheongnam-do,Asan,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790731,2020-01-20,Gyeongsangbuk-do,Bonghwa,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790706,2020-01-20,Gyeonggi-do,Bucheon,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790600,2020-01-20,Busan,Buk,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790616,2020-01-20,Daegu,Buk,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790625,2020-01-20,Gwangju,Buk,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790630,2020-01-20,Ulsan,Buk,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790643,2020-01-20,Incheon,Bupyeong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790601,2020-01-20,Busan,Busan,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790602,2020-01-20,Busan,Busanjin,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790683,2020-01-20,Chungcheongnam-do,Buyeo,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790749,2020-01-20,Gyeongsangnam-do,Changnyeong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790750,2020-01-20,Gyeongsangnam-do,Changwon,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790684,2020-01-20,Chungcheongnam-do,Cheonan,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790732,2020-01-20,Gyeongsangbuk-do,Cheongdo,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790675,2020-01-20,Chungcheongbuk-do,Cheongju,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790733,2020-01-20,Gyeongsangbuk-do,Cheongsong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790691,2020-01-20,Gangwon-do,Cheorwon,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790734,2020-01-20,Gyeongsangbuk-do,Chilgok,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790692,2020-01-20,Gangwon-do,Chuncheon,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790676,2020-01-20,Chungcheongbuk-do,Chungju,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790638,2020-01-20,Daejeon,Daedeok,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790620,2020-01-20,Daegu,Daegu,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790621,2020-01-20,Daegu,Dalseo,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790622,2020-01-20,Daegu,Dalseong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790677,2020-01-20,Chungcheongbuk-do,Danyang,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790652,2020-01-20,Seoul,Dobong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790603,2020-01-20,Busan,Dong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790617,2020-01-20,Daegu,Dong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790626,2020-01-20,Gwangju,Dong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790631,2020-01-20,Ulsan,Dong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790635,2020-01-20,Daejeon,Dong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790640,2020-01-20,Incheon,Dong,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790653,2020-01-20,Seoul,Dongdaemun,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790707,2020-01-20,Gyeonggi-do,Dongducheon,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790654,2020-01-20,Seoul,Dongjak,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
790604,2020-01-20,Busan,Dongnae,All,50.0,0.0,0.0,0.0,0.0,0.0,0.0
