,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
436552,2020-01-20,Gyeongsangbuk-do,Andong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436525,2020-01-20,Gyeonggi-do,Ansan,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436526,2020-01-20,Gyeonggi-do,Anseong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436527,2020-01-20,Gyeonggi-do,Anyang,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436502,2020-01-20,Chungcheongnam-do,Asan,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436553,2020-01-20,Gyeongsangbuk-do,Bonghwa,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436528,2020-01-20,Gyeonggi-do,Bucheon,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436305,2020-01-20,Busan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436306,2020-01-20,Busan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436307,2020-01-20,Busan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436308,2020-01-20,Busan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436309,2020-01-20,Busan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436344,2020-01-20,Daegu,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436345,2020-01-20,Daegu,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436346,2020-01-20,Daegu,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436347,2020-01-20,Daegu,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436348,2020-01-20,Daegu,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436375,2020-01-20,Gwangju,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436376,2020-01-20,Gwangju,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436377,2020-01-20,Gwangju,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436378,2020-01-20,Gwangju,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436379,2020-01-20,Gwangju,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436398,2020-01-20,Ulsan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436399,2020-01-20,Ulsan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436400,2020-01-20,Ulsan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436401,2020-01-20,Ulsan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436402,2020-01-20,Ulsan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436457,2020-01-20,Incheon,Bupyeong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436310,2020-01-20,Busan,Busan,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436311,2020-01-20,Busan,Busanjin,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436503,2020-01-20,Chungcheongnam-do,Buyeo,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436571,2020-01-20,Gyeongsangnam-do,Changnyeong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436572,2020-01-20,Gyeongsangnam-do,Changwon,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436504,2020-01-20,Chungcheongnam-do,Cheonan,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436554,2020-01-20,Gyeongsangbuk-do,Cheongdo,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436495,2020-01-20,Chungcheongbuk-do,Cheongju,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436555,2020-01-20,Gyeongsangbuk-do,Cheongsong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436511,2020-01-20,Gangwon-do,Cheorwon,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436556,2020-01-20,Gyeongsangbuk-do,Chilgok,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436512,2020-01-20,Gangwon-do,Chuncheon,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436496,2020-01-20,Chungcheongbuk-do,Chungju,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436438,2020-01-20,Daejeon,Daedeok,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436365,2020-01-20,Daegu,Daegu,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436366,2020-01-20,Daegu,Dalseo,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436367,2020-01-20,Daegu,Dalseong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436497,2020-01-20,Chungcheongbuk-do,Danyang,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436472,2020-01-20,Seoul,Dobong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436312,2020-01-20,Busan,Dong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436313,2020-01-20,Busan,Dong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436314,2020-01-20,Busan,Dong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436315,2020-01-20,Busan,Dong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436316,2020-01-20,Busan,Dong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436317,2020-01-20,Busan,Dong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436349,2020-01-20,Daegu,Dong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436350,2020-01-20,Daegu,Dong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436351,2020-01-20,Daegu,Dong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
436352,2020-01-20,Daegu,Dong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
