,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
82552,2020-01-20,Gyeongsangbuk-do,Andong,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82525,2020-01-20,Gyeonggi-do,Ansan,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82526,2020-01-20,Gyeonggi-do,Anseong,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82527,2020-01-20,Gyeonggi-do,Anyang,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82502,2020-01-20,Chungcheongnam-do,Asan,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82553,2020-01-20,Gyeongsangbuk-do,Bonghwa,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82528,2020-01-20,Gyeonggi-do,Bucheon,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82305,2020-01-20,Busan,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82306,2020-01-20,Busan,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82307,2020-01-20,Busan,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82308,2020-01-20,Busan,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82309,2020-01-20,Busan,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82344,2020-01-20,Daegu,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82345,2020-01-20,Daegu,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82346,2020-01-20,Daegu,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82347,2020-01-20,Daegu,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82348,2020-01-20,Daegu,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82375,2020-01-20,Gwangju,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82376,2020-01-20,Gwangju,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
82377,2020-01-20,Gwangju,Buk,female,30.0,0.0,0.0,0.0,0.0,0.0,0.0
