,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
377552,2020-01-20,Gyeongsangbuk-do,Andong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377525,2020-01-20,Gyeonggi-do,Ansan,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377526,2020-01-20,Gyeonggi-do,Anseong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377527,2020-01-20,Gyeonggi-do,Anyang,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377502,2020-01-20,Chungcheongnam-do,Asan,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377553,2020-01-20,Gyeongsangbuk-do,Bonghwa,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377528,2020-01-20,Gyeonggi-do,Bucheon,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377305,2020-01-20,Busan,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377306,2020-01-20,Busan,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377307,2020-01-20,Busan,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377308,2020-01-20,Busan,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377309,2020-01-20,Busan,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377344,2020-01-20,Daegu,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377345,2020-01-20,Daegu,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377346,2020-01-20,Daegu,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377347,2020-01-20,Daegu,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377348,2020-01-20,Daegu,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377375,2020-01-20,Gwangju,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377376,2020-01-20,Gwangju,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377377,2020-01-20,Gwangju,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377378,2020-01-20,Gwangju,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377379,2020-01-20,Gwangju,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377398,2020-01-20,Ulsan,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377399,2020-01-20,Ulsan,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377400,2020-01-20,Ulsan,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377401,2020-01-20,Ulsan,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377402,2020-01-20,Ulsan,Buk,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377457,2020-01-20,Incheon,Bupyeong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377310,2020-01-20,Busan,Busan,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377311,2020-01-20,Busan,Busanjin,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377503,2020-01-20,Chungcheongnam-do,Buyeo,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377571,2020-01-20,Gyeongsangnam-do,Changnyeong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377572,2020-01-20,Gyeongsangnam-do,Changwon,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377504,2020-01-20,Chungcheongnam-do,Cheonan,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377554,2020-01-20,Gyeongsangbuk-do,Cheongdo,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377495,2020-01-20,Chungcheongbuk-do,Cheongju,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377555,2020-01-20,Gyeongsangbuk-do,Cheongsong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377511,2020-01-20,Gangwon-do,Cheorwon,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377556,2020-01-20,Gyeongsangbuk-do,Chilgok,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377512,2020-01-20,Gangwon-do,Chuncheon,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377496,2020-01-20,Chungcheongbuk-do,Chungju,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377438,2020-01-20,Daejeon,Daedeok,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377365,2020-01-20,Daegu,Daegu,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377366,2020-01-20,Daegu,Dalseo,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377367,2020-01-20,Daegu,Dalseong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377497,2020-01-20,Chungcheongbuk-do,Danyang,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377472,2020-01-20,Seoul,Dobong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377312,2020-01-20,Busan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377313,2020-01-20,Busan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377314,2020-01-20,Busan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377315,2020-01-20,Busan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377316,2020-01-20,Busan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377317,2020-01-20,Busan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377349,2020-01-20,Daegu,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377350,2020-01-20,Daegu,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377351,2020-01-20,Daegu,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377352,2020-01-20,Daegu,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377353,2020-01-20,Daegu,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377354,2020-01-20,Daegu,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377380,2020-01-20,Gwangju,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377381,2020-01-20,Gwangju,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377382,2020-01-20,Gwangju,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377383,2020-01-20,Gwangju,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377384,2020-01-20,Gwangju,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377385,2020-01-20,Gwangju,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377403,2020-01-20,Ulsan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377404,2020-01-20,Ulsan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377405,2020-01-20,Ulsan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377406,2020-01-20,Ulsan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377407,2020-01-20,Ulsan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377408,2020-01-20,Ulsan,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377421,2020-01-20,Daejeon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377422,2020-01-20,Daejeon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377423,2020-01-20,Daejeon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377424,2020-01-20,Daejeon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377425,2020-01-20,Daejeon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377426,2020-01-20,Daejeon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377440,2020-01-20,Incheon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377441,2020-01-20,Incheon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377442,2020-01-20,Incheon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377443,2020-01-20,Incheon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377444,2020-01-20,Incheon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377445,2020-01-20,Incheon,Dong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377473,2020-01-20,Seoul,Dongdaemun,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377529,2020-01-20,Gyeonggi-do,Dongducheon,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377474,2020-01-20,Seoul,Dongjak,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377318,2020-01-20,Busan,Dongnae,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377498,2020-01-20,Chungcheongbuk-do,Eumseong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
377475,2020-01-20,Seoul,Eunpyeong,female,100.0,0.0,0.0,0.0,0.0,0.0,0.0
