,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
843830,2020-01-20,Gyeongsangbuk-do,Andong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843803,2020-01-20,Gyeonggi-do,Ansan,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843804,2020-01-20,Gyeonggi-do,Anseong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843805,2020-01-20,Gyeonggi-do,Anyang,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843782,2020-01-20,Chungcheongnam-do,Asan,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843831,2020-01-20,Gyeongsangbuk-do,Bonghwa,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843806,2020-01-20,Gyeonggi-do,Bucheon,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843700,2020-01-20,Busan,Buk,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843716,2020-01-20,Daegu,Buk,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843725,2020-01-20,Gwangju,Buk,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843730,2020-01-20,Ulsan,Buk,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843743,2020-01-20,Incheon,Bupyeong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843701,2020-01-20,Busan,Busan,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843702,2020-01-20,Busan,Busanjin,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843783,2020-01-20,Chungcheongnam-do,Buyeo,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843849,2020-01-20,Gyeongsangnam-do,Changnyeong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843850,2020-01-20,Gyeongsangnam-do,Changwon,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843784,2020-01-20,Chungcheongnam-do,Cheonan,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843832,2020-01-20,Gyeongsangbuk-do,Cheongdo,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843775,2020-01-20,Chungcheongbuk-do,Cheongju,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843833,2020-01-20,Gyeongsangbuk-do,Cheongsong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843791,2020-01-20,Gangwon-do,Cheorwon,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843834,2020-01-20,Gyeongsangbuk-do,Chilgok,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843792,2020-01-20,Gangwon-do,Chuncheon,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843776,2020-01-20,Chungcheongbuk-do,Chungju,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843738,2020-01-20,Daejeon,Daedeok,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843720,2020-01-20,Daegu,Daegu,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843721,2020-01-20,Daegu,Dalseo,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843722,2020-01-20,Daegu,Dalseong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843777,2020-01-20,Chungcheongbuk-do,Danyang,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843752,2020-01-20,Seoul,Dobong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843703,2020-01-20,Busan,Dong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843717,2020-01-20,Daegu,Dong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843726,2020-01-20,Gwangju,Dong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843731,2020-01-20,Ulsan,Dong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843735,2020-01-20,Daejeon,Dong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843740,2020-01-20,Incheon,Dong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843753,2020-01-20,Seoul,Dongdaemun,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843807,2020-01-20,Gyeonggi-do,Dongducheon,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843754,2020-01-20,Seoul,Dongjak,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843704,2020-01-20,Busan,Dongnae,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843778,2020-01-20,Chungcheongbuk-do,Eumseong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843755,2020-01-20,Seoul,Eunpyeong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843756,2020-01-20,Seoul,Gangbuk,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843757,2020-01-20,Seoul,Gangdong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843744,2020-01-20,Incheon,Ganghwa,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843758,2020-01-20,Seoul,Gangnam,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843793,2020-01-20,Gangwon-do,Gangneung,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843705,2020-01-20,Busan,Gangseo,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843750,2020-01-20,Seoul,Gangseo,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843808,2020-01-20,Gyeonggi-do,Gapyeong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843851,2020-01-20,Gyeongsangnam-do,Geochang,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843852,2020-01-20,Gyeongsangnam-do,Geoje,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843759,2020-01-20,Seoul,Geumcheon,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843706,2020-01-20,Busan,Geumjeong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843707,2020-01-20,Busan,Gijang,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843835,2020-01-20,Gyeongsangbuk-do,Gimcheon,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843853,2020-01-20,Gyeongsangnam-do,Gimhae,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843865,2020-01-20,Jeollabuk-do,Gimje,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843809,2020-01-20,Gyeonggi-do,Gimpo,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843779,2020-01-20,Chungcheongbuk-do,Goesan,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843836,2020-01-20,Gyeongsangbuk-do,Goryeong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843801,2020-01-20,Gangwon-do,Goseong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843854,2020-01-20,Gyeongsangnam-do,Goseong,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843810,2020-01-20,Gyeonggi-do,Goyang,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843837,2020-01-20,Gyeongsangbuk-do,Gumi,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843811,2020-01-20,Gyeonggi-do,Gunpo,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843866,2020-01-20,Jeollabuk-do,Gunsan,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843812,2020-01-20,Gyeonggi-do,Guri,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
843760,2020-01-20,Seoul,Guro,All,80.0,0.0,0.0,0.0,0.0,0.0,0.0
