,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
613552,2020-01-20,Gyeongsangbuk-do,Andong,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613525,2020-01-20,Gyeonggi-do,Ansan,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613526,2020-01-20,Gyeonggi-do,Anseong,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613527,2020-01-20,Gyeonggi-do,Anyang,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613502,2020-01-20,Chungcheongnam-do,Asan,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613553,2020-01-20,Gyeongsangbuk-do,Bonghwa,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613528,2020-01-20,Gyeonggi-do,Bucheon,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613305,2020-01-20,Busan,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613306,2020-01-20,Busan,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613307,2020-01-20,Busan,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613308,2020-01-20,Busan,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613309,2020-01-20,Busan,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613344,2020-01-20,Daegu,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613345,2020-01-20,Daegu,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613346,2020-01-20,Daegu,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613347,2020-01-20,Daegu,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613348,2020-01-20,Daegu,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613375,2020-01-20,Gwangju,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613376,2020-01-20,Gwangju,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613377,2020-01-20,Gwangju,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613378,2020-01-20,Gwangju,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613379,2020-01-20,Gwangju,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613398,2020-01-20,Ulsan,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613399,2020-01-20,Ulsan,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
613400,2020-01-20,Ulsan,Buk,male,90.0,0.0,0.0,0.0,0.0,0.0,0.0
