,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
200552,2020-01-20,Gyeongsangbuk-do,Andong,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200525,2020-01-20,Gyeonggi-do,Ansan,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200526,2020-01-20,Gyeonggi-do,Anseong,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200527,2020-01-20,Gyeonggi-do,Anyang,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200502,2020-01-20,Chungcheongnam-do,Asan,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200553,2020-01-20,Gyeongsangbuk-do,Bonghwa,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200528,2020-01-20,Gyeonggi-do,Bucheon,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200305,2020-01-20,Busan,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200306,2020-01-20,Busan,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200307,2020-01-20,Busan,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200308,2020-01-20,Busan,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200309,2020-01-20,Busan,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200344,2020-01-20,Daegu,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200345,2020-01-20,Daegu,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200346,2020-01-20,Daegu,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200347,2020-01-20,Daegu,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200348,2020-01-20,Daegu,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200375,2020-01-20,Gwangju,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200376,2020-01-20,Gwangju,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200377,2020-01-20,Gwangju,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200378,2020-01-20,Gwangju,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200379,2020-01-20,Gwangju,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200398,2020-01-20,Ulsan,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200399,2020-01-20,Ulsan,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200400,2020-01-20,Ulsan,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200401,2020-01-20,Ulsan,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200402,2020-01-20,Ulsan,Buk,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200457,2020-01-20,Incheon,Bupyeong,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200310,2020-01-20,Busan,Busan,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200311,2020-01-20,Busan,Busanjin,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200503,2020-01-20,Chungcheongnam-do,Buyeo,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200571,2020-01-20,Gyeongsangnam-do,Changnyeong,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200572,2020-01-20,Gyeongsangnam-do,Changwon,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200504,2020-01-20,Chungcheongnam-do,Cheonan,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200554,2020-01-20,Gyeongsangbuk-do,Cheongdo,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200495,2020-01-20,Chungcheongbuk-do,Cheongju,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200555,2020-01-20,Gyeongsangbuk-do,Cheongsong,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
200511,2020-01-20,Gangwon-do,Cheorwon,female,10.0,0.0,0.0,0.0,0.0,0.0,0.0
