,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
760168,2020-01-20,Gyeongsangbuk-do,Andong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760141,2020-01-20,Gyeonggi-do,Ansan,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760142,2020-01-20,Gyeonggi-do,Anseong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760143,2020-01-20,Gyeonggi-do,Anyang,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760120,2020-01-20,Chungcheongnam-do,Asan,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760169,2020-01-20,Gyeongsangbuk-do,Bonghwa,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760144,2020-01-20,Gyeonggi-do,Bucheon,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760038,2020-01-20,Busan,Buk,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760054,2020-01-20,Daegu,Buk,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760063,2020-01-20,Gwangju,Buk,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760068,2020-01-20,Ulsan,Buk,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760081,2020-01-20,Incheon,Bupyeong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760039,2020-01-20,Busan,Busan,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760040,2020-01-20,Busan,Busanjin,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760121,2020-01-20,Chungcheongnam-do,Buyeo,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760187,2020-01-20,Gyeongsangnam-do,Changnyeong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760188,2020-01-20,Gyeongsangnam-do,Changwon,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760122,2020-01-20,Chungcheongnam-do,Cheonan,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760170,2020-01-20,Gyeongsangbuk-do,Cheongdo,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760113,2020-01-20,Chungcheongbuk-do,Cheongju,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760171,2020-01-20,Gyeongsangbuk-do,Cheongsong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760129,2020-01-20,Gangwon-do,Cheorwon,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760172,2020-01-20,Gyeongsangbuk-do,Chilgok,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760130,2020-01-20,Gangwon-do,Chuncheon,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760114,2020-01-20,Chungcheongbuk-do,Chungju,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760076,2020-01-20,Daejeon,Daedeok,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760058,2020-01-20,Daegu,Daegu,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760059,2020-01-20,Daegu,Dalseo,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760060,2020-01-20,Daegu,Dalseong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760115,2020-01-20,Chungcheongbuk-do,Danyang,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760090,2020-01-20,Seoul,Dobong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760041,2020-01-20,Busan,Dong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760055,2020-01-20,Daegu,Dong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760064,2020-01-20,Gwangju,Dong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760069,2020-01-20,Ulsan,Dong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760073,2020-01-20,Daejeon,Dong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760078,2020-01-20,Incheon,Dong,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760091,2020-01-20,Seoul,Dongdaemun,female,All,0.0,0.0,0.0,0.0,0.0,0.0
760145,2020-01-20,Gyeonggi-do,Dongducheon,female,All,0.0,0.0,0.0,0.0,0.0,0.0
