,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
820702,2020-01-20,Gyeongsangbuk-do,Andong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820675,2020-01-20,Gyeonggi-do,Ansan,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820676,2020-01-20,Gyeonggi-do,Anseong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820677,2020-01-20,Gyeonggi-do,Anyang,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820654,2020-01-20,Chungcheongnam-do,Asan,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820703,2020-01-20,Gyeongsangbuk-do,Bonghwa,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820678,2020-01-20,Gyeonggi-do,Bucheon,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820572,2020-01-20,Busan,Buk,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820588,2020-01-20,Daegu,Buk,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820597,2020-01-20,Gwangju,Buk,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820602,2020-01-20,Ulsan,Buk,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820615,2020-01-20,Incheon,Bupyeong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820573,2020-01-20,Busan,Busan,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820574,2020-01-20,Busan,Busanjin,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820655,2020-01-20,Chungcheongnam-do,Buyeo,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820721,2020-01-20,Gyeongsangnam-do,Changnyeong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820722,2020-01-20,Gyeongsangnam-do,Changwon,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820656,2020-01-20,Chungcheongnam-do,Cheonan,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820704,2020-01-20,Gyeongsangbuk-do,Cheongdo,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820647,2020-01-20,Chungcheongbuk-do,Cheongju,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820705,2020-01-20,Gyeongsangbuk-do,Cheongsong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820663,2020-01-20,Gangwon-do,Cheorwon,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820706,2020-01-20,Gyeongsangbuk-do,Chilgok,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820664,2020-01-20,Gangwon-do,Chuncheon,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820648,2020-01-20,Chungcheongbuk-do,Chungju,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820610,2020-01-20,Daejeon,Daedeok,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820592,2020-01-20,Daegu,Daegu,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820593,2020-01-20,Daegu,Dalseo,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820594,2020-01-20,Daegu,Dalseong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820649,2020-01-20,Chungcheongbuk-do,Danyang,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820624,2020-01-20,Seoul,Dobong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820575,2020-01-20,Busan,Dong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820589,2020-01-20,Daegu,Dong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820598,2020-01-20,Gwangju,Dong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820603,2020-01-20,Ulsan,Dong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820607,2020-01-20,Daejeon,Dong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820612,2020-01-20,Incheon,Dong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820625,2020-01-20,Seoul,Dongdaemun,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820679,2020-01-20,Gyeonggi-do,Dongducheon,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820626,2020-01-20,Seoul,Dongjak,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820576,2020-01-20,Busan,Dongnae,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820650,2020-01-20,Chungcheongbuk-do,Eumseong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820627,2020-01-20,Seoul,Eunpyeong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820628,2020-01-20,Seoul,Gangbuk,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820629,2020-01-20,Seoul,Gangdong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820616,2020-01-20,Incheon,Ganghwa,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820630,2020-01-20,Seoul,Gangnam,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820665,2020-01-20,Gangwon-do,Gangneung,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820577,2020-01-20,Busan,Gangseo,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820622,2020-01-20,Seoul,Gangseo,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820680,2020-01-20,Gyeonggi-do,Gapyeong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820723,2020-01-20,Gyeongsangnam-do,Geochang,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820724,2020-01-20,Gyeongsangnam-do,Geoje,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820631,2020-01-20,Seoul,Geumcheon,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820578,2020-01-20,Busan,Geumjeong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820579,2020-01-20,Busan,Gijang,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820707,2020-01-20,Gyeongsangbuk-do,Gimcheon,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820725,2020-01-20,Gyeongsangnam-do,Gimhae,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820737,2020-01-20,Jeollabuk-do,Gimje,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820681,2020-01-20,Gyeonggi-do,Gimpo,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820651,2020-01-20,Chungcheongbuk-do,Goesan,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820708,2020-01-20,Gyeongsangbuk-do,Goryeong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820673,2020-01-20,Gangwon-do,Goseong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820726,2020-01-20,Gyeongsangnam-do,Goseong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820682,2020-01-20,Gyeonggi-do,Goyang,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820709,2020-01-20,Gyeongsangbuk-do,Gumi,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820683,2020-01-20,Gyeonggi-do,Gunpo,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820738,2020-01-20,Jeollabuk-do,Gunsan,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820684,2020-01-20,Gyeonggi-do,Guri,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820632,2020-01-20,Seoul,Guro,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820685,2020-01-20,Gyeonggi-do,Gwacheon,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820633,2020-01-20,Seoul,Gwanak,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820634,2020-01-20,Seoul,Gwangjin,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820601,2020-01-20,Gwangju,Gwangju,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820674,2020-01-20,Gyeonggi-do,Gwangju,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820686,2020-01-20,Gyeonggi-do,Gwangmyeong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820742,2020-01-20,Jeollanam-do,Gwangyang,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820710,2020-01-20,Gyeongsangbuk-do,Gyeongju,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820711,2020-01-20,Gyeongsangbuk-do,Gyeongsan,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820657,2020-01-20,Chungcheongnam-do,Gyeryong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820617,2020-01-20,Incheon,Gyeyang,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820580,2020-01-20,Busan,Haeundae,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820727,2020-01-20,Gyeongsangnam-do,Haman,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820728,2020-01-20,Gyeongsangnam-do,Hamyang,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820687,2020-01-20,Gyeonggi-do,Hanam,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820729,2020-01-20,Gyeongsangnam-do,Hapcheon,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820666,2020-01-20,Gangwon-do,Hoengseong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820658,2020-01-20,Chungcheongnam-do,Hongseong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820688,2020-01-20,Gyeonggi-do,Hwaseong,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820743,2020-01-20,Jeollanam-do,Hwasun,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820689,2020-01-20,Gyeonggi-do,Icheon,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820739,2020-01-20,Jeollabuk-do,Iksan,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820618,2020-01-20,Incheon,Incheon,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
820667,2020-01-20,Gangwon-do,Inje,All,10.0,0.0,0.0,0.0,0.0,0.0,0.0
