,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
881236,2020-01-20,Gyeongsangbuk-do,Andong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881209,2020-01-20,Gyeonggi-do,Ansan,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881210,2020-01-20,Gyeonggi-do,Anseong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881211,2020-01-20,Gyeonggi-do,Anyang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881188,2020-01-20,Chungcheongnam-do,Asan,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881237,2020-01-20,Gyeongsangbuk-do,Bonghwa,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881212,2020-01-20,Gyeonggi-do,Bucheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881106,2020-01-20,Busan,Buk,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881122,2020-01-20,Daegu,Buk,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881131,2020-01-20,Gwangju,Buk,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881136,2020-01-20,Ulsan,Buk,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881149,2020-01-20,Incheon,Bupyeong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881107,2020-01-20,Busan,Busan,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881108,2020-01-20,Busan,Busanjin,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881189,2020-01-20,Chungcheongnam-do,Buyeo,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881255,2020-01-20,Gyeongsangnam-do,Changnyeong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881256,2020-01-20,Gyeongsangnam-do,Changwon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881190,2020-01-20,Chungcheongnam-do,Cheonan,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881238,2020-01-20,Gyeongsangbuk-do,Cheongdo,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881181,2020-01-20,Chungcheongbuk-do,Cheongju,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881239,2020-01-20,Gyeongsangbuk-do,Cheongsong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881197,2020-01-20,Gangwon-do,Cheorwon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881240,2020-01-20,Gyeongsangbuk-do,Chilgok,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881198,2020-01-20,Gangwon-do,Chuncheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881182,2020-01-20,Chungcheongbuk-do,Chungju,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881144,2020-01-20,Daejeon,Daedeok,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881126,2020-01-20,Daegu,Daegu,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881127,2020-01-20,Daegu,Dalseo,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881128,2020-01-20,Daegu,Dalseong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881183,2020-01-20,Chungcheongbuk-do,Danyang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881158,2020-01-20,Seoul,Dobong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881109,2020-01-20,Busan,Dong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881123,2020-01-20,Daegu,Dong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881132,2020-01-20,Gwangju,Dong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881137,2020-01-20,Ulsan,Dong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881141,2020-01-20,Daejeon,Dong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881146,2020-01-20,Incheon,Dong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881159,2020-01-20,Seoul,Dongdaemun,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881213,2020-01-20,Gyeonggi-do,Dongducheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881160,2020-01-20,Seoul,Dongjak,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881110,2020-01-20,Busan,Dongnae,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881184,2020-01-20,Chungcheongbuk-do,Eumseong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881161,2020-01-20,Seoul,Eunpyeong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881162,2020-01-20,Seoul,Gangbuk,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881163,2020-01-20,Seoul,Gangdong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881150,2020-01-20,Incheon,Ganghwa,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881164,2020-01-20,Seoul,Gangnam,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881199,2020-01-20,Gangwon-do,Gangneung,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881111,2020-01-20,Busan,Gangseo,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881156,2020-01-20,Seoul,Gangseo,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881214,2020-01-20,Gyeonggi-do,Gapyeong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881257,2020-01-20,Gyeongsangnam-do,Geochang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881258,2020-01-20,Gyeongsangnam-do,Geoje,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881165,2020-01-20,Seoul,Geumcheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881112,2020-01-20,Busan,Geumjeong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881113,2020-01-20,Busan,Gijang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881241,2020-01-20,Gyeongsangbuk-do,Gimcheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881259,2020-01-20,Gyeongsangnam-do,Gimhae,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881271,2020-01-20,Jeollabuk-do,Gimje,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881215,2020-01-20,Gyeonggi-do,Gimpo,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881185,2020-01-20,Chungcheongbuk-do,Goesan,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881242,2020-01-20,Gyeongsangbuk-do,Goryeong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881207,2020-01-20,Gangwon-do,Goseong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881260,2020-01-20,Gyeongsangnam-do,Goseong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881216,2020-01-20,Gyeonggi-do,Goyang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881243,2020-01-20,Gyeongsangbuk-do,Gumi,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881217,2020-01-20,Gyeonggi-do,Gunpo,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881272,2020-01-20,Jeollabuk-do,Gunsan,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881218,2020-01-20,Gyeonggi-do,Guri,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881166,2020-01-20,Seoul,Guro,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881219,2020-01-20,Gyeonggi-do,Gwacheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881167,2020-01-20,Seoul,Gwanak,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881168,2020-01-20,Seoul,Gwangjin,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881135,2020-01-20,Gwangju,Gwangju,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881208,2020-01-20,Gyeonggi-do,Gwangju,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881220,2020-01-20,Gyeonggi-do,Gwangmyeong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881276,2020-01-20,Jeollanam-do,Gwangyang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881244,2020-01-20,Gyeongsangbuk-do,Gyeongju,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881245,2020-01-20,Gyeongsangbuk-do,Gyeongsan,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881191,2020-01-20,Chungcheongnam-do,Gyeryong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881151,2020-01-20,Incheon,Gyeyang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881114,2020-01-20,Busan,Haeundae,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881261,2020-01-20,Gyeongsangnam-do,Haman,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881262,2020-01-20,Gyeongsangnam-do,Hamyang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881221,2020-01-20,Gyeonggi-do,Hanam,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881263,2020-01-20,Gyeongsangnam-do,Hapcheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881200,2020-01-20,Gangwon-do,Hoengseong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881192,2020-01-20,Chungcheongnam-do,Hongseong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881222,2020-01-20,Gyeonggi-do,Hwaseong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881277,2020-01-20,Jeollanam-do,Hwasun,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881223,2020-01-20,Gyeonggi-do,Icheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881273,2020-01-20,Jeollabuk-do,Iksan,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881152,2020-01-20,Incheon,Incheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881201,2020-01-20,Gangwon-do,Inje,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881274,2020-01-20,Jeollabuk-do,Jangsu,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881270,2020-01-20,Jeju,Jeju,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881275,2020-01-20,Jeollabuk-do,Jeonju,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881186,2020-01-20,Chungcheongbuk-do,Jeungpyeong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881187,2020-01-20,Chungcheongbuk-do,Jincheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881264,2020-01-20,Gyeongsangnam-do,Jinju,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881169,2020-01-20,Seoul,Jongno,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881121,2020-01-20,Busan,Jung,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881129,2020-01-20,Daegu,Jung,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881139,2020-01-20,Ulsan,Jung,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881143,2020-01-20,Daejeon,Jung,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881148,2020-01-20,Incheon,Jung,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881157,2020-01-20,Seoul,Jung,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881170,2020-01-20,Seoul,Jungnang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881171,2020-01-20,Seoul,Mapo,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881153,2020-01-20,Incheon,Michuhol,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881265,2020-01-20,Gyeongsangnam-do,Miryang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881278,2020-01-20,Jeollanam-do,Mokpo,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881279,2020-01-20,Jeollanam-do,Muan,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881246,2020-01-20,Gyeongsangbuk-do,Mungyeong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881115,2020-01-20,Busan,Nam,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881124,2020-01-20,Daegu,Nam,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881133,2020-01-20,Gwangju,Nam,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881138,2020-01-20,Ulsan,Nam,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881154,2020-01-20,Incheon,Namdong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881266,2020-01-20,Gyeongsangnam-do,Namhae,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881224,2020-01-20,Gyeonggi-do,Namyangju,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881193,2020-01-20,Chungcheongnam-do,Nonsan,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881172,2020-01-20,Seoul,Nowon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881225,2020-01-20,Gyeonggi-do,Osan,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881226,2020-01-20,Gyeonggi-do,Paju,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881227,2020-01-20,Gyeonggi-do,Pocheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881247,2020-01-20,Gyeongsangbuk-do,Pohang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881228,2020-01-20,Gyeonggi-do,Pyeongtaek,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881267,2020-01-20,Gyeongsangnam-do,Sacheon,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881116,2020-01-20,Busan,Saha,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881202,2020-01-20,Gangwon-do,Samcheok,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881268,2020-01-20,Gyeongsangnam-do,Sancheong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881248,2020-01-20,Gyeongsangbuk-do,Sangju,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881117,2020-01-20,Busan,Sasang,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881282,2020-01-20,Sejong,Sejong,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
881118,2020-01-20,Busan,Seo,All,40.0,0.0,0.0,0.0,0.0,0.0,0.0
