,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
504697,2020-01-20,Gyeongsangbuk-do,Andong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504670,2020-01-20,Gyeonggi-do,Ansan,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504671,2020-01-20,Gyeonggi-do,Anseong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504672,2020-01-20,Gyeonggi-do,Anyang,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504647,2020-01-20,Chungcheongnam-do,Asan,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504698,2020-01-20,Gyeongsangbuk-do,Bonghwa,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504673,2020-01-20,Gyeonggi-do,Bucheon,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504450,2020-01-20,Busan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504451,2020-01-20,Busan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504452,2020-01-20,Busan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504453,2020-01-20,Busan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504454,2020-01-20,Busan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504489,2020-01-20,Daegu,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504490,2020-01-20,Daegu,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504491,2020-01-20,Daegu,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504492,2020-01-20,Daegu,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504493,2020-01-20,Daegu,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504520,2020-01-20,Gwangju,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504521,2020-01-20,Gwangju,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504522,2020-01-20,Gwangju,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504523,2020-01-20,Gwangju,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504524,2020-01-20,Gwangju,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504543,2020-01-20,Ulsan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504544,2020-01-20,Ulsan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504545,2020-01-20,Ulsan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504546,2020-01-20,Ulsan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504547,2020-01-20,Ulsan,Buk,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504602,2020-01-20,Incheon,Bupyeong,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
504455,2020-01-20,Busan,Busan,male,70.0,0.0,0.0,0.0,0.0,0.0,0.0
