,date,province,city,sex,age,city_cases,province_cases,total_city_cases,total_province_cases,proportion_city,proportion_province
23552,2020-01-20,Gyeongsangbuk-do,Andong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23525,2020-01-20,Gyeonggi-do,Ansan,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23526,2020-01-20,Gyeonggi-do,Anseong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23527,2020-01-20,Gyeonggi-do,Anyang,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23502,2020-01-20,Chungcheongnam-do,Asan,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23553,2020-01-20,Gyeongsangbuk-do,Bonghwa,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23528,2020-01-20,Gyeonggi-do,Bucheon,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23305,2020-01-20,Busan,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23306,2020-01-20,Busan,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23307,2020-01-20,Busan,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23308,2020-01-20,Busan,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23309,2020-01-20,Busan,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23344,2020-01-20,Daegu,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23345,2020-01-20,Daegu,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23346,2020-01-20,Daegu,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23347,2020-01-20,Daegu,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23348,2020-01-20,Daegu,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23375,2020-01-20,Gwangju,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23376,2020-01-20,Gwangju,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23377,2020-01-20,Gwangju,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23378,2020-01-20,Gwangju,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23379,2020-01-20,Gwangju,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23398,2020-01-20,Ulsan,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23399,2020-01-20,Ulsan,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23400,2020-01-20,Ulsan,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23401,2020-01-20,Ulsan,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23402,2020-01-20,Ulsan,Buk,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23457,2020-01-20,Incheon,Bupyeong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23310,2020-01-20,Busan,Busan,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23311,2020-01-20,Busan,Busanjin,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23503,2020-01-20,Chungcheongnam-do,Buyeo,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23571,2020-01-20,Gyeongsangnam-do,Changnyeong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23572,2020-01-20,Gyeongsangnam-do,Changwon,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23504,2020-01-20,Chungcheongnam-do,Cheonan,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23554,2020-01-20,Gyeongsangbuk-do,Cheongdo,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23495,2020-01-20,Chungcheongbuk-do,Cheongju,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23555,2020-01-20,Gyeongsangbuk-do,Cheongsong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23511,2020-01-20,Gangwon-do,Cheorwon,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23556,2020-01-20,Gyeongsangbuk-do,Chilgok,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23512,2020-01-20,Gangwon-do,Chuncheon,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23496,2020-01-20,Chungcheongbuk-do,Chungju,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23438,2020-01-20,Daejeon,Daedeok,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23365,2020-01-20,Daegu,Daegu,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23366,2020-01-20,Daegu,Dalseo,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23367,2020-01-20,Daegu,Dalseong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23497,2020-01-20,Chungcheongbuk-do,Danyang,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23472,2020-01-20,Seoul,Dobong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23312,2020-01-20,Busan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23313,2020-01-20,Busan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23314,2020-01-20,Busan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23315,2020-01-20,Busan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23316,2020-01-20,Busan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23317,2020-01-20,Busan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23349,2020-01-20,Daegu,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23350,2020-01-20,Daegu,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23351,2020-01-20,Daegu,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23352,2020-01-20,Daegu,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23353,2020-01-20,Daegu,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23354,2020-01-20,Daegu,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23380,2020-01-20,Gwangju,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23381,2020-01-20,Gwangju,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23382,2020-01-20,Gwangju,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23383,2020-01-20,Gwangju,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23384,2020-01-20,Gwangju,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23385,2020-01-20,Gwangju,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23403,2020-01-20,Ulsan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23404,2020-01-20,Ulsan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23405,2020-01-20,Ulsan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23406,2020-01-20,Ulsan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23407,2020-01-20,Ulsan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23408,2020-01-20,Ulsan,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23421,2020-01-20,Daejeon,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23422,2020-01-20,Daejeon,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23423,2020-01-20,Daejeon,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
23424,2020-01-20,Daejeon,Dong,female,20.0,0.0,0.0,0.0,0.0,0.0,0.0
