,date,province,confirmed,deceased
1387,2020-04-10,Chungcheongbuk,45,0
1388,2020-04-10,Chungcheongnam,138,0
1389,2020-04-10,Jeollabuk,17,0
1390,2020-04-10,Jeollanam,15,0
1391,2020-04-10,Gyeongsangbuk,1327,48
1392,2020-04-10,Gyeongsangnam,115,0
1393,2020-04-10,Jeju,12,0
1394,2020-04-11,Seoul,599,2
1395,2020-04-11,Busan,126,3
1396,2020-04-11,Daegu,6814,145
1397,2020-04-11,Incheon,85,0
1398,2020-04-11,Gwangju,27,0
1399,2020-04-11,Daejeon,39,0
1400,2020-04-11,Ulsan,41,1
1401,2020-04-11,Sejong,46,0
1402,2020-04-11,Gyeonggi,624,11
1403,2020-04-11,Gangwon,49,1
1404,2020-04-11,Chungcheongbuk,45,0
1405,2020-04-11,Chungcheongnam,138,0
1406,2020-04-11,Jeollabuk,17,0
1407,2020-04-11,Jeollanam,15,0
1408,2020-04-11,Gyeongsangbuk,1330,48
1409,2020-04-11,Gyeongsangnam,115,0
1410,2020-04-11,Jeju,12,0
1411,2020-04-12,Seoul,602,2
1412,2020-04-12,Busan,126,3
1413,2020-04-12,Daegu,6816,146
1414,2020-04-12,Incheon,86,0
1415,2020-04-12,Gwangju,27,0
1416,2020-04-12,Daejeon,39,0
1417,2020-04-12,Ulsan,41,1
1418,2020-04-12,Sejong,46,0
1419,2020-04-12,Gyeonggi,628,12
1420,2020-04-12,Gangwon,49,1
1421,2020-04-12,Chungcheongbuk,45,0
1422,2020-04-12,Chungcheongnam,139,0
1423,2020-04-12,Jeollabuk,17,0
1424,2020-04-12,Jeollanam,15,0
1425,2020-04-12,Gyeongsangbuk,1333,49
1426,2020-04-12,Gyeongsangnam,115,0
1427,2020-04-12,Jeju,12,0
1428,2020-04-13,Seoul,610,2
1429,2020-04-13,Busan,126,3
1430,2020-04-13,Daegu,6819,147
1431,2020-04-13,Incheon,87,0
1432,2020-04-13,Gwangju,27,0
1433,2020-04-13,Daejeon,39,0
1434,2020-04-13,Ulsan,41,1
1435,2020-04-13,Sejong,46,0
1436,2020-04-13,Gyeonggi,631,13
1437,2020-04-13,Gangwon,49,1
1438,2020-04-13,Chungcheongbuk,45,0
1439,2020-04-13,Chungcheongnam,139,0
1440,2020-04-13,Jeollabuk,17,0
1441,2020-04-13,Jeollanam,15,0
1442,2020-04-13,Gyeongsangbuk,1337,50
1443,2020-04-13,Gyeongsangnam,115,0
1444,2020-04-13,Jeju,12,0
1445,2020-04-14,Seoul,612,2
1446,2020-04-14,Busan,126,3
1447,2020-04-14,Daegu,6822,152
1448,2020-04-14,Incheon,88,0
1449,2020-04-14,Gwangju,27,0
1450,2020-04-14,Daejeon,39,0
1451,2020-04-14,Ulsan,42,1
1452,2020-04-14,Sejong,46,0
1453,2020-04-14,Gyeonggi,639,13
1454,2020-04-14,Gangwon,49,1
1455,2020-04-14,Chungcheongbuk,45,0
1456,2020-04-14,Chungcheongnam,139,0
1457,2020-04-14,Jeollabuk,17,0
1458,2020-04-14,Jeollanam,15,0
1459,2020-04-14,Gyeongsangbuk,1342,50
1460,2020-04-14,Gyeongsangnam,115,0
1461,2020-04-14,Jeju,12,0
1462,2020-04-15,Seoul,617,2
1463,2020-04-15,Busan,127,3
1464,2020-04-15,Daegu,6823,155
1465,2020-04-15,Incheon,88,0
1466,2020-04-15,Gwangju,28,0
1467,2020-04-15,Daejeon,39,0
1468,2020-04-15,Ulsan,42,1
1469,2020-04-15,Sejong,46,0
1470,2020-04-15,Gyeonggi,645,13
1471,2020-04-15,Gangwon,51,1
1472,2020-04-15,Chungcheongbuk,45,0
1473,2020-04-15,Chungcheongnam,139,0
1474,2020-04-15,Jeollabuk,17,0
1475,2020-04-15,Jeollanam,15,0
1476,2020-04-15,Gyeongsangbuk,1348,50
1477,2020-04-15,Gyeongsangnam,115,0
1478,2020-04-15,Jeju,13,0
1479,2020-04-16,Seoul,619,2
1480,2020-04-16,Busan,130,3
1481,2020-04-16,Daegu,6827,158
1482,2020-04-16,Incheon,88,0
1483,2020-04-16,Gwangju,28,0
1484,2020-04-16,Daejeon,39,0
1485,2020-04-16,Ulsan,42,1
1486,2020-04-16,Sejong,46,0
1487,2020-04-16,Gyeonggi,649,14
1488,2020-04-16,Gangwon,52,1
1489,2020-04-16,Chungcheongbuk,45,0
1490,2020-04-16,Chungcheongnam,139,0
1491,2020-04-16,Jeollabuk,17,0
1492,2020-04-16,Jeollanam,15,0
1493,2020-04-16,Gyeongsangbuk,1352,50
1494,2020-04-16,Gyeongsangnam,115,0
1495,2020-04-16,Jeju,13,0
1496,2020-04-17,Seoul,621,2
1497,2020-04-17,Busan,130,3
1498,2020-04-17,Daegu,6827,159
1499,2020-04-17,Incheon,89,0
1500,2020-04-17,Gwangju,30,0
1501,2020-04-17,Daejeon,40,0
1502,2020-04-17,Ulsan,42,1
1503,2020-04-17,Sejong,46,0
1504,2020-04-17,Gyeonggi,650,14
1505,2020-04-17,Gangwon,52,1
1506,2020-04-17,Chungcheongbuk,45,0
1507,2020-04-17,Chungcheongnam,139,0
1508,2020-04-17,Jeollabuk,17,0
1509,2020-04-17,Jeollanam,15,0
1510,2020-04-17,Gyeongsangbuk,1356,50
1511,2020-04-17,Gyeongsangnam,115,0
1512,2020-04-17,Jeju,13,0
1513,2020-04-18,Seoul,622,2
1514,2020-04-18,Busan,130,3
1515,2020-04-18,Daegu,6830,160
1516,2020-04-18,Incheon,90,0
1517,2020-04-18,Gwangju,30,0
1518,2020-04-18,Daejeon,39,0
1519,2020-04-18,Ulsan,42,1
1520,2020-04-18,Sejong,46,0
1521,2020-04-18,Gyeonggi,654,14
1522,2020-04-18,Gangwon,53,1
1523,2020-04-18,Chungcheongbuk,45,0
1524,2020-04-18,Chungcheongnam,141,0
1525,2020-04-18,Jeollabuk,17,0
1526,2020-04-18,Jeollanam,15,0
1527,2020-04-18,Gyeongsangbuk,1358,51
1528,2020-04-18,Gyeongsangnam,116,0
1529,2020-04-18,Jeju,13,0
1530,2020-04-19,Seoul,624,2
1531,2020-04-19,Busan,130,3
1532,2020-04-19,Daegu,6832,161
1533,2020-04-19,Incheon,91,0
1534,2020-04-19,Gwangju,30,0
1535,2020-04-19,Daejeon,39,0
1536,2020-04-19,Ulsan,42,1
1537,2020-04-19,Sejong,46,0
1538,2020-04-19,Gyeonggi,654,14
1539,2020-04-19,Gangwon,53,2
1540,2020-04-19,Chungcheongbuk,45,0
1541,2020-04-19,Chungcheongnam,141,0
1542,2020-04-19,Jeollabuk,17,0
1543,2020-04-19,Jeollanam,15,0
1544,2020-04-19,Gyeongsangbuk,1359,51
1545,2020-04-19,Gyeongsangnam,116,0
1546,2020-04-19,Jeju,13,0
1547,2020-04-20,Seoul,624,2
1548,2020-04-20,Busan,132,3
1549,2020-04-20,Daegu,6833,163
1550,2020-04-20,Incheon,92,0
1551,2020-04-20,Gwangju,30,0
1552,2020-04-20,Daejeon,39,0
1553,2020-04-20,Ulsan,43,1
1554,2020-04-20,Sejong,46,0
1555,2020-04-20,Gyeonggi,656,14
1556,2020-04-20,Gangwon,53,2
1557,2020-04-20,Chungcheongbuk,45,0
1558,2020-04-20,Chungcheongnam,141,0
1559,2020-04-20,Jeollabuk,17,0
1560,2020-04-20,Jeollanam,15,0
1561,2020-04-20,Gyeongsangbuk,1361,51
1562,2020-04-20,Gyeongsangnam,116,0
1563,2020-04-20,Jeju,13,0
1564,2020-04-21,Seoul,626,2
1565,2020-04-21,Busan,132,3
1566,2020-04-21,Daegu,6835,164
1567,2020-04-21,Incheon,92,0
1568,2020-04-21,Gwangju,30,0
1569,2020-04-21,Daejeon,39,0
1570,2020-04-21,Ulsan,43,1
1571,2020-04-21,Sejong,46,0
1572,2020-04-21,Gyeonggi,658,14
1573,2020-04-21,Gangwon,53,2
1574,2020-04-21,Chungcheongbuk,45,0
1575,2020-04-21,Chungcheongnam,141,0
1576,2020-04-21,Jeollabuk,17,0
1577,2020-04-21,Jeollanam,15,0
1578,2020-04-21,Gyeongsangbuk,1361,51
1579,2020-04-21,Gyeongsangnam,116,0
1580,2020-04-21,Jeju,13,0
1581,2020-04-22,Seoul,628,2
1582,2020-04-22,Busan,134,3
1583,2020-04-22,Daegu,6836,165
1584,2020-04-22,Incheon,92,0
1585,2020-04-22,Gwangju,30,0
1586,2020-04-22,Daejeon,40,0
1587,2020-04-22,Ulsan,43,1
1588,2020-04-22,Sejong,46,0
1589,2020-04-22,Gyeonggi,658,14
1590,2020-04-22,Gangwon,53,2
1591,2020-04-22,Chungcheongbuk,45,0
1592,2020-04-22,Chungcheongnam,141,0
1593,2020-04-22,Jeollabuk,17,0
1594,2020-04-22,Jeollanam,15,0
1595,2020-04-22,Gyeongsangbuk,1363,51
1596,2020-04-22,Gyeongsangnam,117,0
1597,2020-04-22,Jeju,13,0
1598,2020-04-23,Seoul,628,2
1599,2020-04-23,Busan,135,3
1600,2020-04-23,Daegu,6840,166
1601,2020-04-23,Incheon,92,0
1602,2020-04-23,Gwangju,30,0
1603,2020-04-23,Daejeon,40,0
1604,2020-04-23,Ulsan,43,1
1605,2020-04-23,Sejong,46,0
1606,2020-04-23,Gyeonggi,659,14
1607,2020-04-23,Gangwon,53,2
1608,2020-04-23,Chungcheongbuk,45,0
1609,2020-04-23,Chungcheongnam,141,0
1610,2020-04-23,Jeollabuk,17,0
1611,2020-04-23,Jeollanam,15,0
1612,2020-04-23,Gyeongsangbuk,1363,52
1613,2020-04-23,Gyeongsangnam,117,0
1614,2020-04-23,Jeju,13,0
1615,2020-04-24,Seoul,628,2
1616,2020-04-24,Busan,136,3
1617,2020-04-24,Daegu,6842,166
1618,2020-04-24,Incheon,92,0
1619,2020-04-24,Gwangju,30,0
1620,2020-04-24,Daejeon,40,0
1621,2020-04-24,Ulsan,43,1
1622,2020-04-24,Sejong,46,0
1623,2020-04-24,Gyeonggi,660,14
1624,2020-04-24,Gangwon,53,2
1625,2020-04-24,Chungcheongbuk,45,0
1626,2020-04-24,Chungcheongnam,141,0
1627,2020-04-24,Jeollabuk,17,0
1628,2020-04-24,Jeollanam,15,0
1629,2020-04-24,Gyeongsangbuk,1364,52
1630,2020-04-24,Gyeongsangnam,117,0
1631,2020-04-24,Jeju,13,0
1632,2020-04-25,Seoul,629,2
1633,2020-04-25,Busan,136,3
1634,2020-04-25,Daegu,6845,166
1635,2020-04-25,Incheon,92,0
1636,2020-04-25,Gwangju,30,0
1637,2020-04-25,Daejeon,40,0
1638,2020-04-25,Ulsan,43,1
1639,2020-04-25,Sejong,46,0
1640,2020-04-25,Gyeonggi,662,14
1641,2020-04-25,Gangwon,53,2
1642,2020-04-25,Chungcheongbuk,45,0
1643,2020-04-25,Chungcheongnam,141,0
1644,2020-04-25,Jeollabuk,17,0
1645,2020-04-25,Jeollanam,15,0
1646,2020-04-25,Gyeongsangbuk,1364,52
1647,2020-04-25,Gyeongsangnam,117,0
1648,2020-04-25,Jeju,13,0
1649,2020-04-26,Seoul,629,2
1650,2020-04-26,Busan,137,3
1651,2020-04-26,Daegu,6846,168
1652,2020-04-26,Incheon,92,0
1653,2020-04-26,Gwangju,30,0
1654,2020-04-26,Daejeon,40,0
1655,2020-04-26,Ulsan,43,1
1656,2020-04-26,Sejong,46,0
1657,2020-04-26,Gyeonggi,668,14
1658,2020-04-26,Gangwon,53,2
1659,2020-04-26,Chungcheongbuk,45,0
1660,2020-04-26,Chungcheongnam,141,0
1661,2020-04-26,Jeollabuk,18,0
1662,2020-04-26,Jeollanam,15,0
1663,2020-04-26,Gyeongsangbuk,1364,52
1664,2020-04-26,Gyeongsangnam,117,0
1665,2020-04-26,Jeju,13,0
1666,2020-04-27,Seoul,629,2
1667,2020-04-27,Busan,137,3
1668,2020-04-27,Daegu,6847,169
1669,2020-04-27,Incheon,92,0
1670,2020-04-27,Gwangju,30,0
1671,2020-04-27,Daejeon,40,0
1672,2020-04-27,Ulsan,43,1
1673,2020-04-27,Sejong,46,0
1674,2020-04-27,Gyeonggi,671,14
1675,2020-04-27,Gangwon,53,2
1676,2020-04-27,Chungcheongbuk,45,0
1677,2020-04-27,Chungcheongnam,142,0
1678,2020-04-27,Jeollabuk,18,0
1679,2020-04-27,Jeollanam,15,0
1680,2020-04-27,Gyeongsangbuk,1364,52
1681,2020-04-27,Gyeongsangnam,117,0
1682,2020-04-27,Jeju,13,0
1683,2020-04-28,Seoul,633,2
1684,2020-04-28,Busan,137,3
1685,2020-04-28,Daegu,6849,170
1686,2020-04-28,Incheon,93,0
1687,2020-04-28,Gwangju,30,0
1688,2020-04-28,Daejeon,40,0
1689,2020-04-28,Ulsan,43,1
1690,2020-04-28,Sejong,46,0
1691,2020-04-28,Gyeonggi,674,14
1692,2020-04-28,Gangwon,53,2
1693,2020-04-28,Chungcheongbuk,45,0
1694,2020-04-28,Chungcheongnam,142,0
1695,2020-04-28,Jeollabuk,18,0
1696,2020-04-28,Jeollanam,15,0
1697,2020-04-28,Gyeongsangbuk,1365,52
1698,2020-04-28,Gyeongsangnam,117,0
1699,2020-04-28,Jeju,13,0
1700,2020-04-29,Seoul,633,2
1701,2020-04-29,Busan,137,3
1702,2020-04-29,Daegu,6852,171
1703,2020-04-29,Incheon,93,0
1704,2020-04-29,Gwangju,30,0
1705,2020-04-29,Daejeon,40,0
1706,2020-04-29,Ulsan,43,1
1707,2020-04-29,Sejong,46,0
1708,2020-04-29,Gyeonggi,676,15
1709,2020-04-29,Gangwon,53,2
1710,2020-04-29,Chungcheongbuk,45,0
1711,2020-04-29,Chungcheongnam,143,0
1712,2020-04-29,Jeollabuk,18,0
1713,2020-04-29,Jeollanam,15,0
1714,2020-04-29,Gyeongsangbuk,1365,52
1715,2020-04-29,Gyeongsangnam,117,0
1716,2020-04-29,Jeju,13,0
1717,2020-04-30,Seoul,633,2
1718,2020-04-30,Busan,137,3
1719,2020-04-30,Daegu,6852,172
1720,2020-04-30,Incheon,93,0
1721,2020-04-30,Gwangju,30,0
1722,2020-04-30,Daejeon,40,0
1723,2020-04-30,Ulsan,43,1
1724,2020-04-30,Sejong,46,0
1725,2020-04-30,Gyeonggi,676,15
1726,2020-04-30,Gangwon,53,2
1727,2020-04-30,Chungcheongbuk,45,0
1728,2020-04-30,Chungcheongnam,143,0
1729,2020-04-30,Jeollabuk,18,0
1730,2020-04-30,Jeollanam,15,0
1731,2020-04-30,Gyeongsangbuk,1365,52
1732,2020-04-30,Gyeongsangnam,117,0
1733,2020-04-30,Jeju,13,0
